id;symbol;name;path
cryptoforex;cfx;CRYPTOFOREX;./data/coins/cryptoforex/
cryptofranc;xchf;CryptoFranc;./data/coins/cryptofranc/
cryptogalaxy;gold;CryptoGalaxy;./data/coins/cryptogalaxy/
cryptogcoin;crg;Cryptogcoin;./data/coins/cryptogcoin/
crypto-global-bank;cgb;Crypto Global Bank;./data/coins/crypto-global-bank/
cryptohashtank-coin;chtc;CryptoHashTank Coin;./data/coins/cryptohashtank-coin/
crypto-heroes-token;cht;Crypto Heroes Token;./data/coins/crypto-heroes-token/
crypto-holding-frank-token;chft;Crypto Holding Frank Token;./data/coins/crypto-holding-frank-token/
cryptoindex-io;cix100;Cryptoindex.com 100;./data/coins/cryptoindex-io/
cryptokenz;cyt;Cryptokenz;./data/coins/cryptokenz/
cryptolandy;crypl;Cryptolandy;./data/coins/cryptolandy/
cryptonewsnet;news;CryptoNewsNet;./data/coins/cryptonewsnet/
cryptonex;cnx;Cryptonex;./data/coins/cryptonex/
cryptonia-poker;cnp;Cryptonia Poker;./data/coins/cryptonia-poker/
cryptonodes;cnmc;Cryptonodes;./data/coins/cryptonodes/
cryptopay;cpay;Cryptopay;./data/coins/cryptopay/
cryptoping;ping;CryptoPing;./data/coins/cryptoping/
crypto-price-index;cpi;Crypto Price Index;./data/coins/crypto-price-index/
crypto-price-platform;cpp;Crypto Price Platform;./data/coins/crypto-price-platform/
cryptoprofile;cp;CryptoProfile;./data/coins/cryptoprofile/
cryptopunk-3831-shards;cozom;CryptoPunk #3831 Shards;./data/coins/cryptopunk-3831-shards/
crypto-revolution;crvt;Crypto Revolution;./data/coins/crypto-revolution/
cryptorg-token;ctg;Cryptorg Token;./data/coins/cryptorg-token/
cryptosolartech;cst;Cryptosolartech;./data/coins/cryptosolartech/
cryptosoul;soul;CryptoSoul;./data/coins/cryptosoul/
crypto-sports;cspn;Crypto Sports;./data/coins/crypto-sports/
cryptospot-token;spot;Cryptospot Token;./data/coins/cryptospot-token/
cryptotask;ctf;Cryptotask;./data/coins/cryptotask/
crypto-user-base;cub;Crypto User Base;./data/coins/crypto-user-base/
cryptoverificationcoin;cvcc;CryptoVerificationCoin;./data/coins/cryptoverificationcoin/
crypto-village-accelerator;cva;Crypto Village Accelerator;./data/coins/crypto-village-accelerator/
cryptowarriorz;cz;CryptowarriorZ;./data/coins/cryptowarriorz/
cryptowater;c2o;CryptoWater;./data/coins/cryptowater/
cryptoworld-vip;cwv;CryptoWorld.VIP;./data/coins/cryptoworld-vip/
cryptrust;ctrt;Cryptrust;./data/coins/cryptrust/
crypxie;cpx;Crypxie;./data/coins/crypxie/
crystal-clear;cct;Crystal Clear;./data/coins/crystal-clear/
crystaleum;crfi;Crystaleum;./data/coins/crystaleum/
crystal-token;cyl;Crystal Token;./data/coins/crystal-token/
csc-jackpot;cscj;CSC JACKPOT;./data/coins/csc-jackpot/
cse-token;cse;CSE Token;./data/coins/cse-token/
cspc;cspc;CSPC;./data/coins/cspc/
cstl;cstl;Castle;./data/coins/cstl/
ctc;c2c;C2C System;./data/coins/ctc/
cts-coin;ctsc;Crypto Trading Solutions Coin;./data/coins/cts-coin/
cube;auto;Cube;./data/coins/cube/
cubiex;cbix;Cubiex;./data/coins/cubiex/
cubits;qbt;Cubits;./data/coins/cubits/
cuda;ca;CudA;./data/coins/cuda/
cultural-heritage-token;cht;Cultural Heritage Token;./data/coins/cultural-heritage-token/
culture-ticket-chain;ctc;Culture Ticket Chain;./data/coins/culture-ticket-chain/
curadai;cura;CuraDAI;./data/coins/curadai/
curecoin;cure;Curecoin;./data/coins/curecoin/
curio;cur;Curio;./data/coins/curio/
curium;cru;Curium;./data/coins/curium/
currency-network;cnet;Currency Network;./data/coins/currency-network/
currentcoin;cur;CurrentCoin;./data/coins/currentcoin/
curve-dao-token;crv;Curve DAO Token;./data/coins/curve-dao-token/
curve-fi-ydai-yusdc-yusdt-ytusd;yCurve;LP-yCurve;./data/coins/curve-fi-ydai-yusdc-yusdt-ytusd/
custody-token;cust;Custody Token;./data/coins/custody-token/
custom-contract-network;ccn;Custom contract network;./data/coins/custom-contract-network/
cutcoin;cut;CUTcoin;./data/coins/cutcoin/
cvault-finance;core;cVault.finance;./data/coins/cvault-finance/
cvcoin;cvn;CVCoin;./data/coins/cvcoin/
cvp-token;cvp;CVP Token;./data/coins/cvp-token/
cxn-network;CXN;CXN Network;./data/coins/cxn-network/
cybercoin;CBR;Cybercoin;./data/coins/cybercoin/
cybereits;cre;Cybereits;./data/coins/cybereits/
cyberfi;cfi;CyberFi;./data/coins/cyberfi/
cyberfm;cyfm;CyberFM;./data/coins/cyberfm/
cybermiles;cmt;CyberMiles;./data/coins/cybermiles/
cyber-movie-chain;cmct;Cyber Movie Chain;./data/coins/cyber-movie-chain/
cybermusic;cymt;CyberMusic;./data/coins/cybermusic/
cybervein;cvt;CyberVeinToken;./data/coins/cybervein/
cybex;cyb;Cybex;./data/coins/cybex/
cybr-token;cybr;CYBR Token;./data/coins/cybr-token/
cyclops-treasure;cytr;Cyclops Treasure;./data/coins/cyclops-treasure/
cy-finance;cyf;CY Finance;./data/coins/cy-finance/
daatty-coin;dtc;DAATTY COIN;./data/coins/daatty-coin/
dacc;dacc;DACC;./data/coins/dacc/
dacsee;dacs;Dacsee;./data/coins/dacsee/
dadi;edge;Edge;./data/coins/dadi/
daex;dax;DAEX;./data/coins/daex/
dai;dai;Dai;./data/coins/dai/
dai-if-trump-loses-the-2020-election;notrump;Dai If Trump Loses The 2020 Election;./data/coins/dai-if-trump-loses-the-2020-election/
dai-if-trump-wins-the-2020-election;yestrump;Dai If Trump Wins The 2020 Election;./data/coins/dai-if-trump-wins-the-2020-election/
daikicoin;dic;Daikicoin;./data/coins/daikicoin/
daily-funds;df;Daily Funds;./data/coins/daily-funds/
dain;dnc;Dain;./data/coins/dain/
dalecoin;dalc;Dalecoin;./data/coins/dalecoin/
dalichain;dali;Dalichain;./data/coins/dalichain/
danat-coin;dnc;Danat Coin;./data/coins/danat-coin/
dandy;dandy;Dandy Dego;./data/coins/dandy/
dango;dango;Dango;./data/coins/dango/
dangx;dangx;DANGX;./data/coins/dangx/
dao-casino;bet;DAOBet;./data/coins/dao-casino/
daofi;daofi;DAOFi;./data/coins/daofi/
daostack;gen;DAOstack;./data/coins/daostack/
dapp;dapp;LiquidApps;./data/coins/dapp/
dapp-com;dappt;Dapp.com;./data/coins/dapp-com/
dappercoin;dapp;DapperCoin;./data/coins/dappercoin/
dapp-evolution;evo;DApp Evolution;./data/coins/dapp-evolution/
dapplinks;dlx;DAppLinks;./data/coins/dapplinks/
daps-token;daps;DAPS Coin;./data/coins/daps-token/
darkbuild;dark;Dark.Build;./data/coins/darkbuild/
dark-energy-crystals;dec;Dark Energy Crystals;./data/coins/dark-energy-crystals/
darklisk;disk;DarkLisk;./data/coins/darklisk/
darkpaycoin;d4rk;DarkPayCoin;./data/coins/darkpaycoin/
darma-cash;dmch;Darma Cash;./data/coins/darma-cash/
darsek;ked;Darsek;./data/coins/darsek/
darwinia-commitment-token;kton;Darwinia Commitment Token;./data/coins/darwinia-commitment-token/
darwinia-crab-network;cring;Darwinia Crab Network;./data/coins/darwinia-crab-network/
darwinia-network-native-token;ring;Darwinia Network Native Token;./data/coins/darwinia-network-native-token/
dascoin;grn;GreenPower;./data/coins/dascoin/
dash;dash;Dash;./data/coins/dash/
dash-cash;dsc;Dash Cash;./data/coins/dash-cash/
dash-diamond;dashd;Dash Diamond;./data/coins/dash-diamond/
dash-green;dashg;Dash Green;./data/coins/dash-green/
dash-platinum;plat;Platinum;./data/coins/dash-platinum/
data;dta;DATA;./data/coins/data/
databroker-dao;dtx;DaTa eXchange Token;./data/coins/databroker-dao/
datacoin;dtc;Datacoin;./data/coins/datacoin/
data-delivery-network;ddn;Data Delivery Network;./data/coins/data-delivery-network/
data-exchange;dte;Data Exchange;./data/coins/data-exchange/
datakyc;dkyc;DataKYC;./data/coins/datakyc/
datamine;dam;Datamine;./data/coins/datamine/
datarius-cryptobank;dtrc;Datarius Credit;./data/coins/datarius-cryptobank/
data-saver-coin;dsc;Data Saver Coin;./data/coins/data-saver-coin/
data-trade-on-demand-platform;dtop;DTOP Token;./data/coins/data-trade-on-demand-platform/
data-transaction;dtc;Data Transaction;./data/coins/data-transaction/
datawallet;dxt;Datawallet;./data/coins/datawallet/
datbit;dbt;Datbit;./data/coins/datbit/
datum;dat;Datum;./data/coins/datum/
datx;datx;DATx;./data/coins/datx/
dav;dav;DAV Network;./data/coins/dav/
davecoin;DDTG;Davecoin;./data/coins/davecoin/
davies;dvs;Davies;./data/coins/davies/
davinci-coin;dac;Davinci Coin;./data/coins/davinci-coin/
davion;davp;Davion;./data/coins/davion/
dawn-protocol;dawn;Dawn Protocol;./data/coins/dawn-protocol/
dax416;dx16;DAX416;./data/coins/dax416/
day;day;DAY;./data/coins/day/
dcoin-token;dt;Dcoin Token;./data/coins/dcoin-token/
d-community;dili;D Community;./data/coins/d-community/
dcorp;drp;DCORP;./data/coins/dcorp/
ddkoin;ddk;DDKoin;./data/coins/ddkoin/
ddmcoin;ddm;DDMCoin;./data/coins/ddmcoin/
dea;dea;DEA;./data/coins/dea/
deapcoin;dep;DEAPCOIN;./data/coins/deapcoin/
debase;debase;Debase;./data/coins/debase/
debitcoin;dbtc;Debitcoin;./data/coins/debitcoin/
debitum-network;deb;Debitum Network;./data/coins/debitum-network/
decash;desh;DeCash;./data/coins/decash/
decent;dct;Decent;./data/coins/decent/
decentbet;dbet;DecentBet;./data/coins/decentbet/
decentr;dec;Decentr;./data/coins/decentr/
decentradex;dcx;DecenTradex;./data/coins/decentradex/
decentrahub-coin;dcntr;Decentrahub Coin;./data/coins/decentrahub-coin/
decentraland;mana;Decentraland;./data/coins/decentraland/
decentralized-advertising;dad;DAD;./data/coins/decentralized-advertising/
decentralized-asset-trading-platform;datp;Decentralized Asset Trading Platform;./data/coins/decentralized-asset-trading-platform/
decentralized-crypto-token;dcto;Decentralized Crypto Token;./data/coins/decentralized-crypto-token/
decentralized-currency-assets;dca;Decentralize Currency;./data/coins/decentralized-currency-assets/
decentralized-data-assets-management;ddam;Decentralized Data Assets Management;./data/coins/decentralized-data-assets-management/
decentralized-machine-learning;dml;Decentralized Machine Learning Protocol;./data/coins/decentralized-machine-learning/
decentralized-vulnerability-platform;dvp;Decentralized Vulnerability Platform;./data/coins/decentralized-vulnerability-platform/
decentralway;dcw;Decentralway;./data/coins/decentralway/
decenturion;dcnt;Decenturion;./data/coins/decenturion/
decimated;dio;Decimated;./data/coins/decimated/
decoin;dtep;Decoin;./data/coins/decoin/
decore;dcore;Decore;./data/coins/decore/
decraft-finance;craft;deCraft Finance;./data/coins/decraft-finance/
decred;dcr;Decred;./data/coins/decred/
decurian;ecu;Decurian;./data/coins/decurian/
deepbrain-chain;dbc;DeepBrain Chain;./data/coins/deepbrain-chain/
deepcloud-ai;deep;DeepCloud AI;./data/coins/deepcloud-ai/
deeponion;onion;DeepOnion;./data/coins/deeponion/
deex;deex;Deex;./data/coins/deex/
defhold;defo;DefHold;./data/coins/defhold/
defiat;dft;DeFiat;./data/coins/defiat/
defi-bids;bid;DeFi Bids;./data/coins/defi-bids/
defibox;box;DefiBox;./data/coins/defibox/
defichain;dfi;DeFiChain;./data/coins/defichain/
deficoin;dfc;DeFiCoin;./data/coins/deficoin/
defidollar;dusd;DefiDollar;./data/coins/defidollar/
defidollar-dao;dfd;DefiDollar DAO;./data/coins/defidollar-dao/
defi-firefly;dff;DeFi Firefly;./data/coins/defi-firefly/
defi-gold;dfgl;DeFi Gold;./data/coins/defi-gold/
defiking;dfk;DefiKing;./data/coins/defiking/
defi-nation-signals-dao;dsd;DeFi Nation Signals DAO;./data/coins/defi-nation-signals-dao/
definer;fin;DeFiner;./data/coins/definer/
definitex;dfx;Definitex;./data/coins/definitex/
definition-network;dzi;DeFinition Network;./data/coins/definition-network/
defi-omega;dfio;DeFi Omega;./data/coins/defi-omega/
defipie;PIE;DeFiPie;./data/coins/defipie/
defipulse-index;dpi;DeFiPulse Index;./data/coins/defipulse-index/
defis;xgm;Defis;./data/coins/defis/
defi-shopping-stake;dss;Defi Shopping Stake;./data/coins/defi-shopping-stake/
defis-network;dfs;Defis Network;./data/coins/defis-network/
deflacash;dfc;DeflaCash;./data/coins/deflacash/
deflacoin;defl;Deflacoin;./data/coins/deflacoin/
degenerate-platform;sbx;Sports Betting Marketplace;./data/coins/degenerate-platform/
degenerator;meme;Meme;./data/coins/degenerator/
degenvc;dgvc;DegenVC;./data/coins/degenvc/
dego-finance;dego;Dego Finance;./data/coins/dego-finance/
deipool;dip;Deipool;./data/coins/deipool/
delchain;del;DelChain;./data/coins/delchain/
deligence;ira;Diligence;./data/coins/deligence/
deli-of-thrones;dotx;DeFi of Thrones;./data/coins/deli-of-thrones/
delion;dln;Delion;./data/coins/delion/
delphy;dpy;Delphy;./data/coins/delphy/
deltachain;delta;DeltaChain;./data/coins/deltachain/
deltaexcoin;dltx;DeltaExCoin;./data/coins/deltaexcoin/
deltahub-community;DHC;DeltaHub Community;./data/coins/deltahub-community/
demos;dos;DEMOS;./data/coins/demos/
denarius;d;Denarius;./data/coins/denarius/
dengba-planet;dbt;Dengba Planet;./data/coins/dengba-planet/
dent;dent;Dent;./data/coins/dent/
dentacoin;dcn;Dentacoin;./data/coins/dentacoin/
deoncash;deon;DeonCash;./data/coins/deoncash/
deonex-token;don;DEONEX Token;./data/coins/deonex-token/
depay;depay;DePay;./data/coins/depay/
dequant;deq;Dequant;./data/coins/dequant/
derivex;dvx;Derivex;./data/coins/derivex/
dero;dero;Dero;./data/coins/dero/
derogold;dego;DeroGold;./data/coins/derogold/
design;dsgn;Design;./data/coins/design/
desire;dsr;Desire;./data/coins/desire/
destiny-success;dxts;Destiny Success;./data/coins/destiny-success/
dether;DTH;Dether;./data/coins/dether/
deus-finance;deus;DEUS Finance;./data/coins/deus-finance/
deutsche-emark;dem;Deutsche eMark;./data/coins/deutsche-emark/
devault;dvt;DeVault;./data/coins/devault/
devcoin;dvc;Devcoin;./data/coins/devcoin/
devery;eve;Devery;./data/coins/devery/
deviantcoin;dev;Deviant Coin;./data/coins/deviantcoin/
dev-protocol;dev;Dev Protocol;./data/coins/dev-protocol/
dex;dex;DEX;./data/coins/dex/
dexa-coin;dexa;DEXA COIN;./data/coins/dexa-coin/
dexe;dexe;DeXe;./data/coins/dexe/
dexkit;kit;DexKit;./data/coins/dexkit/
dexter;dxr;DEXTER;./data/coins/dexter/
dextf;dextf;DEXTF;./data/coins/dextf/
dextoken-governance;dexg;Dextoken Governance;./data/coins/dextoken-governance/
dextro;dxo;Dextro;./data/coins/dextro/
dextrust;dets;Dextrust;./data/coins/dextrust/
dfinity-iou;dfn;Dfinity [IOU];./data/coins/dfinity-iou/
dfohub;buidl;dfohub;./data/coins/dfohub/
dforce-dai;ddai;dForce DAI;./data/coins/dforce-dai/
dforce-goldx;goldx;dForce GOLDx;./data/coins/dforce-goldx/
dforce-token;df;dForce Token;./data/coins/dforce-token/
dforce-usdc;dusdc;dForce USDC;./data/coins/dforce-usdc/
dforce-usdt;dusdt;dForce USDT;./data/coins/dforce-usdt/
dhedge-dao;dht;dHedge DAO;./data/coins/dhedge-dao/
dia-data;DIA;DIA;./data/coins/dia-data/
diagon;dgn;Diagon;./data/coins/diagon/
diamond;dmd;Diamond;./data/coins/diamond/
diamond-platform-token;dpt;Diamond Platform Token;./data/coins/diamond-platform-token/
dice-finance;dice;DICE.FINANCE;./data/coins/dice-finance/
die;die;Die;./data/coins/die/
dify-finance;yfiii;Dify.Finance;./data/coins/dify-finance/
digex;digex;Digex;./data/coins/digex/
digibyte;dgb;DigiByte;./data/coins/digibyte/
digi-dinar;ddr;Digi Dinar;./data/coins/digi-dinar/
digidinar-stabletoken;ddrst;DigiDinar StableToken;./data/coins/digidinar-stabletoken/
digidinar-token;ddrt;DigiDinar Token;./data/coins/digidinar-token/
digifinextoken;dft;DigiFinexToken;./data/coins/digifinextoken/
digimax;dgmt;DigiMax;./data/coins/digimax/
digimoney;dgm;DigiMoney;./data/coins/digimoney/
digipharm;dph;Digipharm;./data/coins/digipharm/
digitalassets;dagt;Digital Asset Guarantee Token;./data/coins/digitalassets/
digitalbits;xdb;DigitalBits;./data/coins/digitalbits/
digitalcoin;dgc;Digitalcoin;./data/coins/digitalcoin/
digital-currency-daily;dcd;Digital Currency Daily;./data/coins/digital-currency-daily/
digital-euro;deuro;Digital Euro;./data/coins/digital-euro/
digital-fantasy-sports;dfs;Fantasy Sports;./data/coins/digital-fantasy-sports/
digital-gold-token;gold;Digital Gold Token;./data/coins/digital-gold-token/
digital-money-bits;dmb;Digital Money Bits;./data/coins/digital-money-bits/
digitalnote;xdn;DigitalNote;./data/coins/digitalnote/
digitalprice;dp;DigitalPrice;./data/coins/digitalprice/
digital-rand;dzar;Digital Rand;./data/coins/digital-rand/
digital-reserve-currency;drc;Digital Reserve Currency;./data/coins/digital-reserve-currency/
digital-ticks;dtx;Digital Ticks;./data/coins/digital-ticks/
digitalusd;dusd;DigitalUSD;./data/coins/digitalusd/
digital-wallet;dwc;Digital Wallet;./data/coins/digital-wallet/
digital-wealth-node;dwn;Digital Wealth Node;./data/coins/digital-wealth-node/
digitex-futures-exchange;dgtx;Digitex Futures Exchange;./data/coins/digitex-futures-exchange/
digiwill;dgw;Digiwill;./data/coins/digiwill/
digixdao;dgd;DigixDAO;./data/coins/digixdao/
digix-gold;dgx;Digix Gold;./data/coins/digix-gold/
dignity;dig;Dignity;./data/coins/dignity/
dimcoin;dim;DIMCOIN;./data/coins/dimcoin/
dimecoin;dime;Dimecoin;./data/coins/dimecoin/
dimension;eon;Dimension;./data/coins/dimension/
dinastycoin;dcy;Dinastycoin;./data/coins/dinastycoin/
dinero;din;Dinero;./data/coins/dinero/
dionpay;dion;Dionpay;./data/coins/dionpay/
dipper-network;dip;Dipper Network;./data/coins/dipper-network/
distributed-energy-coin;dec;Distributed Energy Coin;./data/coins/distributed-energy-coin/
district0x;dnt;district0x;./data/coins/district0x/
distx;distx;DistX;./data/coins/distx/
divert-finance;deve;Divert Finance;./data/coins/divert-finance/
divi;divi;Divi;./data/coins/divi/
divo-token;divo;DIVO Token;./data/coins/divo-token/
diychain;diy;DIYChain;./data/coins/diychain/
dkargo;dka;dKargo;./data/coins/dkargo/
dkk-token;dkkt;DKK Token;./data/coins/dkk-token/
dlike;dlike;DLIKE;./data/coins/dlike/
dmarket;dmt;DMarket;./data/coins/dmarket/
dmd;dmd;DMD;./data/coins/dmd/
dmme-app;dmme;DMme;./data/coins/dmme-app/
dmm-governance;dmg;DMM: Governance;./data/coins/dmm-governance/
dmmx;ddmx;DDMX;./data/coins/dmmx/
dmst;dmst;DMScript;./data/coins/dmst/
dmtc-token;dmtc;Demeter Chain;./data/coins/dmtc-token/
dnotes;note;DNotes;./data/coins/dnotes/
dobuy;dby;Dobuy;./data/coins/dobuy/
doch-coin;dch;Doch Coin;./data/coins/doch-coin/
dock;dock;Dock;./data/coins/dock/
doctailor;doct;DocTailor;./data/coins/doctailor/
documentchain;dms;Documentchain;./data/coins/documentchain/
dodo;dodo;DODO;./data/coins/dodo/
dodreamchain;drm;DoDreamChain;./data/coins/dodreamchain/
dogdeficoin;dogdefi;DogDeFiCoin;./data/coins/dogdeficoin/
dogecash;dogec;DogeCash;./data/coins/dogecash/
dogecoin;doge;Dogecoin;./data/coins/dogecoin/
dogefi;dogefi;DogeFi;./data/coins/dogefi/
dogeswap;doges;Dogeswap;./data/coins/dogeswap/
dogz;dogz;Dogz;./data/coins/dogz/
doki-doki-finance;doki;Doki Doki Finance;./data/coins/doki-doki-finance/
dollar-electrino;USDE;Dollar Electrino;./data/coins/dollar-electrino/
dollar-online;dollar;Dollar INTERNATIONAL;./data/coins/dollar-online/
dollars;usdx;Dollars;./data/coins/dollars/
dolphin-token;dolphin;Dolphin Token;./data/coins/dolphin-token/
domraider;drt;DomRaider;./data/coins/domraider/
donu;donu;Donu;./data/coins/donu/
donut;donut;Donut;./data/coins/donut/
doos-token;doos;DOOS TOKEN;./data/coins/doos-token/
dopecoin;dope;DopeCoin;./data/coins/dopecoin/
dos-network;dos;DOS Network;./data/coins/dos-network/
dovu;dov;Dovu;./data/coins/dovu/
dowcoin;dow;Dowcoin;./data/coins/dowcoin/
dprating;rating;DPRating;./data/coins/dprating/
dracula-token;drc;Dracula Token;./data/coins/dracula-token/
draftcoin;dft;DraftCoin;./data/coins/draftcoin/
dragon-ball;dragon;Dragon Ball;./data/coins/dragon-ball/
dragonbit;drgb;Dragonbit;./data/coins/dragonbit/
dragonchain;drgn;Dragonchain;./data/coins/dragonchain/
dragon-coin;drg;Dragon Coin;./data/coins/dragon-coin/
dragonereum-gold;gold;Dragonereum GOLD;./data/coins/dragonereum-gold/
dragon-network;dgnn;Dragon Network;./data/coins/dragon-network/
dragon-option;dragon;Dragon Option;./data/coins/dragon-option/
dragon-token;dt;Dragon Token;./data/coins/dragon-token/
dragonvein;dvc;DragonVein;./data/coins/dragonvein/
drakoin;drk;Drakoin;./data/coins/drakoin/
dray;dray;dRAY;./data/coins/dray/
dream21;dmc;Dream21;./data/coins/dream21/
dreamcoin;drm;Dreamcoin;./data/coins/dreamcoin/
dreamscape;dsc;Dreamscape;./data/coins/dreamscape/
dreamscoin;dream;DreamsCoin;./data/coins/dreamscoin/
dream-swap;dream;Dream Swap;./data/coins/dream-swap/
dreamteam;dream;DreamTeam;./data/coins/dreamteam/
dreamteam3;dt3;DreamTeam3;./data/coins/dreamteam3/
drep;drep;Drep;./data/coins/drep/
drugs;drugs;Drugs;./data/coins/drugs/
dsys;dsys;DSYS;./data/coins/dsys/
dtmi;dtmi;DTMI;./data/coins/dtmi/
dtube-coin;dtube;Dtube Coin;./data/coins/dtube-coin/
